Date,Year,County,Cumulative_cases,Cumulative_deaths,Daily_cases,Daily_deaths
3/4/2022,2022,Sarpy,49466,246,16,1
3/5/2022,2022,Sarpy,49466,246,0,0
3/6/2022,2022,Sarpy,49466,246,0,0
3/7/2022,2022,Sarpy,49490,246,24,0
3/8/2022,2022,Sarpy,49501,246,11,0
3/9/2022,2022,Sarpy,49522,246,21,0
3/10/2022,2022,Sarpy,49547,246,25,0
3/11/2022,2022,Sarpy,49548,246,1,0
3/12/2022,2022,Sarpy,49548,246,0,0
3/13/2022,2022,Sarpy,49548,246,0,0
3/14/2022,2022,Sarpy,49562,246,14,0
3/15/2022,2022,Sarpy,49569,246,7,0
3/16/2022,2022,Sarpy,49585,246,16,0
3/17/2022,2022,Sarpy,49591,246,6,0
3/18/2022,2022,Sarpy,49591,246,0,0
3/19/2022,2022,Sarpy,49604,246,13,0
3/20/2022,2022,Sarpy,49604,246,0,0
3/21/2022,2022,Sarpy,49611,246,7,0
3/22/2022,2022,Sarpy,49617,246,6,0
3/23/2022,2022,Sarpy,49617,246,0,0
3/24/2022,2022,Sarpy,49627,246,10,0
3/25/2022,2022,Sarpy,49635,246,8,0
3/26/2022,2022,Sarpy,49635,246,0,0
3/27/2022,2022,Sarpy,49635,246,0,0
3/28/2022,2022,Sarpy,49707,246,72,0
3/29/2022,2022,Sarpy,49702,246,0,0
3/30/2022,2022,Sarpy,49711,246,4,0
3/31/2022,2022,Sarpy,49709,264,0,18
4/1/2022,2022,Sarpy,49709,264,0,0
4/2/2022,2022,Sarpy,49709,264,0,0
4/3/2022,2022,Sarpy,49709,264,0,0
4/4/2022,2022,Sarpy,49719,264,8,0
4/5/2022,2022,Sarpy,49736,264,17,0
4/6/2022,2022,Sarpy,49736,264,0,0
4/7/2022,2022,Sarpy,49742,264,6,0
4/8/2022,2022,Sarpy,49742,264,0,0
4/9/2022,2022,Sarpy,49742,264,0,0
4/10/2022,2022,Sarpy,49742,264,0,0
4/11/2022,2022,Sarpy,49744,264,2,0
4/12/2022,2022,Sarpy,49771,264,27,0
4/13/2022,2022,Sarpy,49776,264,5,0
4/14/2022,2022,Sarpy,49778,264,2,0
4/15/2022,2022,Sarpy,49792,264,14,0
4/16/2022,2022,Sarpy,49792,264,0,0
4/17/2022,2022,Sarpy,49792,264,0,0
4/18/2022,2022,Sarpy,49807,264,15,0
4/19/2022,2022,Sarpy,49818,264,11,0
4/20/2022,2022,Sarpy,49833,264,15,0
4/21/2022,2022,Sarpy,49833,264,0,0
4/22/2022,2022,Sarpy,49833,264,0,0
4/23/2022,2022,Sarpy,49833,264,0,0
4/24/2022,2022,Sarpy,49833,264,0,0
4/25/2022,2022,Sarpy,49705,264,0,0
4/26/2022,2022,Sarpy,49754,264,0,0
4/27/2022,2022,Sarpy,49764,264,0,0
4/28/2022,2022,Sarpy,49764,264,0,0
4/29/2022,2022,Sarpy,49797,264,0,0
4/30/2022,2022,Sarpy,49797,264,0,0
5/1/2022,2022,Sarpy,49797,264,0,0
5/2/2022,2022,Sarpy,49797,264,0,0
5/3/2022,2022,Sarpy,49807,275,0,11
5/4/2022,2022,Sarpy,49845,275,12,0
5/5/2022,2022,Sarpy,49860,275,15,0
5/6/2022,2022,Sarpy,49860,275,0,0
5/7/2022,2022,Sarpy,49860,275,0,0
5/8/2022,2022,Sarpy,49860,275,0,0
5/9/2022,2022,Sarpy,49925,275,65,0
5/10/2022,2022,Sarpy,49925,275,0,0
5/11/2022,2022,Sarpy,49870,276,0,1
5/12/2022,2022,Sarpy,49870,276,0,0
5/13/2022,2022,Sarpy,49923,276,0,0
5/14/2022,2022,Sarpy,49923,276,0,0
5/15/2022,2022,Sarpy,49923,276,0,0
5/16/2022,2022,Sarpy,49997,276,72,0
5/17/2022,2022,Sarpy,49997,276,0,0
5/18/2022,2022,Sarpy,50063,276,66,0
5/19/2022,2022,Sarpy,50081,277,18,1
5/20/2022,2022,Sarpy,50166,277,85,0
5/21/2022,2022,Sarpy,50166,277,0,0
5/22/2022,2022,Sarpy,50166,277,0,0
5/23/2022,2022,Sarpy,50252,277,86,0
5/24/2022,2022,Sarpy,50270,286,18,9
5/25/2022,2022,Sarpy,50336,287,66,1
5/26/2022,2022,Sarpy,50336,287,0,0
5/27/2022,2022,Sarpy,50412,287,76,0
5/28/2022,2022,Sarpy,50412,287,0,0
5/29/2022,2022,Sarpy,50412,287,0,0
5/30/2022,2022,Sarpy,50412,287,0,0
5/31/2022,2022,Sarpy,50533,286,121,0
6/1/2022,2022,Sarpy,50564,286,31,0
6/2/2022,2022,Sarpy,50564,286,0,0
6/3/2022,2022,Sarpy,50628,286,64,0
6/4/2022,2022,Sarpy,50628,286,0,0
6/5/2022,2022,Sarpy,50628,286,0,0
6/6/2022,2022,Sarpy,50732,286,104,0
6/7/2022,2022,Sarpy,50732,286,0,0
6/8/2022,2022,Sarpy,50830,286,98,0
6/9/2022,2022,Sarpy,50853,286,23,0
6/10/2022,2022,Sarpy,50949,286,96,0
6/11/2022,2022,Sarpy,50949,286,0,0
6/12/2022,2022,Sarpy,50949,286,0,0
6/13/2022,2022,Sarpy,51059,286,110,0
6/14/2022,2022,Sarpy,51059,286,0,0
6/15/2022,2022,Sarpy,51129,286,70,0
6/16/2022,2022,Sarpy,51129,286,0,0
6/17/2022,2022,Sarpy,51237,286,108,0
6/18/2022,2022,Sarpy,51237,286,0,0
6/19/2022,2022,Sarpy,51237,286,0,0
6/20/2022,2022,Sarpy,51237,286,0,0
6/21/2022,2022,Sarpy,51380,286,143,0
6/22/2022,2022,Sarpy,51431,286,51,0
6/23/2022,2022,Sarpy,51431,286,0,0
6/24/2022,2022,Sarpy,51431,286,0,0
6/25/2022,2022,Sarpy,51431,286,0,0
6/26/2022,2022,Sarpy,51431,286,0,0
6/27/2022,2022,Sarpy,51693,286,262,0
6/28/2022,2022,Sarpy,51693,286,0,0
6/29/2022,2022,Sarpy,51804,286,111,0
6/30/2022,2022,Sarpy,51804,286,0,0
7/1/2022,2022,Sarpy,51936,286,132,0
7/2/2022,2022,Sarpy,51936,286,0,0
7/3/2022,2022,Sarpy,51936,286,0,0
7/4/2022,2022,Sarpy,51936,286,0,0
7/5/2022,2022,Sarpy,52124,286,188,0
7/6/2022,2022,Sarpy,52173,286,49,0
7/7/2022,2022,Sarpy,52173,286,0,0
7/8/2022,2022,Sarpy,52286,286,113,0
7/9/2022,2022,Sarpy,52286,286,0,0
7/10/2022,2022,Sarpy,52286,286,0,0
7/11/2022,2022,Sarpy,52636,286,350,0
7/12/2022,2022,Sarpy,52636,286,0,0
7/13/2022,2022,Sarpy,52583,286,0,0
7/14/2022,2022,Sarpy,52643,290,7,3
7/15/2022,2022,Sarpy,52643,290,0,0
7/16/2022,2022,Sarpy,52643,290,0,0
7/17/2022,2022,Sarpy,52643,290,0,0
7/18/2022,2022,Sarpy,52643,290,0,0
7/19/2022,2022,Sarpy,52905,290,262,0
7/20/2022,2022,Sarpy,52978,290,73,0
7/21/2022,2022,Sarpy,52978,290,0,0
7/22/2022,2022,Sarpy,53059,290,81,0
7/23/2022,2022,Sarpy,53059,290,0,0
7/24/2022,2022,Sarpy,53059,290,0,0
7/25/2022,2022,Sarpy,53232,290,173,0
7/26/2022,2022,Sarpy,53232,290,0,0
7/27/2022,2022,Sarpy,53317,290,85,0
7/28/2022,2022,Sarpy,53317,290,0,0
7/29/2022,2022,Sarpy,53436,290,119,0
7/30/2022,2022,Sarpy,53436,290,0,0
7/31/2022,2022,Sarpy,53436,290,0,0
8/1/2022,2022,Sarpy,53436,290,0,0
8/2/2022,2022,Sarpy,53436,290,0,0
8/3/2022,2022,Sarpy,53634,290,198,0
8/4/2022,2022,Sarpy,53634,290,0,0
8/5/2022,2022,Sarpy,53752,290,118,0
8/6/2022,2022,Sarpy,53752,290,0,0
8/7/2022,2022,Sarpy,53752,290,0,0
8/8/2022,2022,Sarpy,53752,290,0,0
8/9/2022,2022,Sarpy,53977,290,225,0
8/10/2022,2022,Sarpy,53977,290,0,0
8/11/2022,2022,Sarpy,53977,290,0,0
8/12/2022,2022,Sarpy,54143,304,166,14
8/13/2022,2022,Sarpy,54143,304,0,0
8/14/2022,2022,Sarpy,54143,304,0,0
8/15/2022,2022,Sarpy,54257,304,114,0
8/16/2022,2022,Sarpy,54257,304,0,0
8/17/2022,2022,Sarpy,54357,304,100,0
8/18/2022,2022,Sarpy,54357,304,0,0
8/19/2022,2022,Sarpy,54440,304,83,0
8/20/2022,2022,Sarpy,54440,304,0,0
8/21/2022,2022,Sarpy,54440,304,0,0
8/22/2022,2022,Sarpy,54572,304,132,0
8/23/2022,2022,Sarpy,54572,304,0,0
8/24/2022,2022,Sarpy,54695,304,123,0
8/25/2022,2022,Sarpy,54695,304,0,0
8/26/2022,2022,Sarpy,54813,304,118,0
8/27/2022,2022,Sarpy,54813,304,0,0
8/28/2022,2022,Sarpy,54813,304,0,0
8/29/2022,2022,Sarpy,54920,304,107,0
8/30/2022,2022,Sarpy,54920,304,0,0
8/31/2022,2022,Sarpy,54983,304,63,0
9/1/2022,2022,Sarpy,54983,304,0,0
9/2/2022,2022,Sarpy,55082,304,99,0
9/3/2022,2022,Sarpy,55082,304,0,0
9/4/2022,2022,Sarpy,55082,304,0,0
9/5/2022,2022,Sarpy,55082,304,0,0
9/6/2022,2022,Sarpy,55176,304,94,0
9/7/2022,2022,Sarpy,55202,306,26,2
9/8/2022,2022,Sarpy,55202,306,0,0
9/9/2022,2022,Sarpy,55275,306,73,0
9/10/2022,2022,Sarpy,55275,306,0,0
9/11/2022,2022,Sarpy,55275,306,0,0
9/12/2022,2022,Sarpy,55337,306,62,0
9/13/2022,2022,Sarpy,55371,306,34,0
9/14/2022,2022,Sarpy,55371,306,0,0
9/15/2022,2022,Sarpy,55426,306,55,0
9/16/2022,2022,Sarpy,55426,306,0,0
9/17/2022,2022,Sarpy,55426,306,0,0
9/18/2022,2022,Sarpy,55426,306,0,0
9/19/2022,2022,Sarpy,55507,306,81,0
9/20/2022,2022,Sarpy,55507,306,0,0
9/21/2022,2022,Sarpy,55553,306,46,0
9/22/2022,2022,Sarpy,55553,306,0,0
9/23/2022,2022,Sarpy,55589,306,36,0
9/24/2022,2022,Sarpy,55589,306,0,0
9/25/2022,2022,Sarpy,55589,306,0,0
9/26/2022,2022,Sarpy,55628,306,39,0
9/27/2022,2022,Sarpy,55628,306,0,0
9/28/2022,2022,Sarpy,55663,312,35,6
9/29/2022,2022,Sarpy,55663,312,0,0
9/30/2022,2022,Sarpy,55697,312,34,0
10/1/2022,2022,Sarpy,55697,312,0,0
10/2/2022,2022,Sarpy,55697,312,0,0
10/3/2022,2022,Sarpy,55739,312,42,0
10/4/2022,2022,Sarpy,55739,312,0,0
10/5/2022,2022,Sarpy,55781,312,42,0
10/6/2022,2022,Sarpy,55781,312,0,0
10/7/2022,2022,Sarpy,55808,312,27,0
10/8/2022,2022,Sarpy,55808,312,0,0
10/9/2022,2022,Sarpy,55808,312,0,0
10/10/2022,2022,Sarpy,55808,312,0,0
10/11/2022,2022,Sarpy,55842,312,34,0
10/12/2022,2022,Sarpy,55856,312,14,0
10/13/2022,2022,Sarpy,55856,312,0,0
10/14/2022,2022,Sarpy,55904,314,48,2
10/15/2022,2022,Sarpy,55904,314,0,0
10/16/2022,2022,Sarpy,55904,314,0,0
10/17/2022,2022,Sarpy,55933,314,29,0
10/18/2022,2022,Sarpy,55933,314,0,0
10/19/2022,2022,Sarpy,55933,314,0,0
10/20/2022,2022,Sarpy,55973,314,40,0
10/21/2022,2022,Sarpy,55989,314,16,0
10/22/2022,2022,Sarpy,55989,314,0,0
10/23/2022,2022,Sarpy,55989,314,0,0
10/24/2022,2022,Sarpy,56029,314,40,0
10/25/2022,2022,Sarpy,56029,314,0,0
10/26/2022,2022,Sarpy,56029,314,0,0
10/27/2022,2022,Sarpy,56095,314,66,0
10/28/2022,2022,Sarpy,56118,314,23,0
10/29/2022,2022,Sarpy,56118,314,0,0
10/30/2022,2022,Sarpy,56118,314,0,0
10/31/2022,2022,Sarpy,56118,314,0,0
11/1/2022,2022,Sarpy,56182,314,64,0
11/2/2022,2022,Sarpy,56182,314,0,0
11/3/2022,2022,Sarpy,56182,314,0,0
3/24/2020,2020,Saunders,1,0,1,0
3/25/2020,2020,Saunders,2,0,1,0
3/26/2020,2020,Saunders,2,0,0,0
3/27/2020,2020,Saunders,2,0,0,0
3/28/2020,2020,Saunders,2,0,0,0
3/29/2020,2020,Saunders,2,0,0,0
3/30/2020,2020,Saunders,2,0,0,0
3/31/2020,2020,Saunders,2,0,0,0
4/1/2020,2020,Saunders,2,0,0,0
4/2/2020,2020,Saunders,3,0,1,0
4/3/2020,2020,Saunders,3,0,0,0
4/4/2020,2020,Saunders,4,0,1,0
4/5/2020,2020,Saunders,4,0,0,0
4/6/2020,2020,Saunders,4,0,0,0
4/7/2020,2020,Saunders,4,0,0,0
4/8/2020,2020,Saunders,4,0,0,0
4/9/2020,2020,Saunders,4,0,0,0
4/10/2020,2020,Saunders,5,0,1,0
4/11/2020,2020,Saunders,6,0,1,0
4/12/2020,2020,Saunders,6,0,0,0
4/13/2020,2020,Saunders,6,0,0,0
4/14/2020,2020,Saunders,6,0,0,0
4/15/2020,2020,Saunders,6,0,0,0
4/16/2020,2020,Saunders,6,0,0,0
4/17/2020,2020,Saunders,6,0,0,0
4/18/2020,2020,Saunders,6,0,0,0
4/19/2020,2020,Saunders,6,0,0,0
4/20/2020,2020,Saunders,6,0,0,0
4/21/2020,2020,Saunders,6,0,0,0
4/22/2020,2020,Saunders,6,0,0,0
4/23/2020,2020,Saunders,8,0,2,0
4/24/2020,2020,Saunders,8,0,0,0
4/25/2020,2020,Saunders,9,0,1,0
4/26/2020,2020,Saunders,10,0,1,0
4/27/2020,2020,Saunders,10,0,0,0
4/28/2020,2020,Saunders,10,0,0,0
4/29/2020,2020,Saunders,10,0,0,0
4/30/2020,2020,Saunders,10,0,0,0
5/1/2020,2020,Saunders,10,0,0,0
5/2/2020,2020,Saunders,10,0,0,0
5/3/2020,2020,Saunders,10,0,0,0
5/4/2020,2020,Saunders,11,0,1,0
5/5/2020,2020,Saunders,11,0,0,0
5/6/2020,2020,Saunders,11,0,0,0
5/7/2020,2020,Saunders,11,0,0,0
5/8/2020,2020,Saunders,11,1,0,1
5/9/2020,2020,Saunders,11,1,0,0
5/10/2020,2020,Saunders,11,1,0,0
5/11/2020,2020,Saunders,12,1,1,0
5/12/2020,2020,Saunders,12,1,0,0
5/13/2020,2020,Saunders,12,1,0,0
5/14/2020,2020,Saunders,15,1,3,0
5/15/2020,2020,Saunders,18,1,3,0
5/16/2020,2020,Saunders,20,1,2,0
5/17/2020,2020,Saunders,20,1,0,0
5/18/2020,2020,Saunders,21,1,1,0
5/19/2020,2020,Saunders,22,1,1,0
5/20/2020,2020,Saunders,22,1,0,0
5/21/2020,2020,Saunders,22,1,0,0
5/22/2020,2020,Saunders,25,1,3,0
5/23/2020,2020,Saunders,27,1,2,0
5/24/2020,2020,Saunders,27,1,0,0
5/25/2020,2020,Saunders,28,1,1,0
5/26/2020,2020,Saunders,30,1,2,0
5/27/2020,2020,Saunders,31,1,1,0
5/28/2020,2020,Saunders,33,1,2,0
5/29/2020,2020,Saunders,34,1,1,0
5/30/2020,2020,Saunders,36,1,2,0
5/31/2020,2020,Saunders,36,1,0,0
6/1/2020,2020,Saunders,38,1,2,0
6/2/2020,2020,Saunders,40,1,2,0
6/3/2020,2020,Saunders,42,1,2,0
6/4/2020,2020,Saunders,46,1,4,0
6/5/2020,2020,Saunders,47,1,1,0
6/6/2020,2020,Saunders,51,1,4,0
6/7/2020,2020,Saunders,51,1,0,0
6/8/2020,2020,Saunders,51,1,0,0
6/9/2020,2020,Saunders,54,1,3,0
6/10/2020,2020,Saunders,55,1,1,0
6/11/2020,2020,Saunders,56,1,1,0
6/12/2020,2020,Saunders,56,1,0,0
6/13/2020,2020,Saunders,56,1,0,0
6/14/2020,2020,Saunders,57,1,1,0
6/15/2020,2020,Saunders,57,1,0,0
6/16/2020,2020,Saunders,57,2,0,1
6/17/2020,2020,Saunders,59,2,2,0
6/18/2020,2020,Saunders,60,2,1,0
6/19/2020,2020,Saunders,60,2,0,0
6/20/2020,2020,Saunders,61,2,1,0
6/21/2020,2020,Saunders,63,2,2,0
6/22/2020,2020,Saunders,63,2,0,0
6/23/2020,2020,Saunders,65,2,2,0
6/24/2020,2020,Saunders,66,2,1,0
6/25/2020,2020,Saunders,67,2,1,0
6/26/2020,2020,Saunders,69,2,2,0
6/27/2020,2020,Saunders,73,2,4,0
6/28/2020,2020,Saunders,74,2,1,0
6/29/2020,2020,Saunders,74,2,0,0
6/30/2020,2020,Saunders,77,2,3,0
7/1/2020,2020,Saunders,78,2,1,0
7/2/2020,2020,Saunders,79,2,1,0
7/3/2020,2020,Saunders,79,2,0,0
7/4/2020,2020,Saunders,79,2,0,0
7/5/2020,2020,Saunders,79,2,0,0
7/6/2020,2020,Saunders,79,2,0,0
7/7/2020,2020,Saunders,81,2,2,0
7/8/2020,2020,Saunders,83,2,2,0
7/9/2020,2020,Saunders,85,2,2,0
7/10/2020,2020,Saunders,86,2,1,0
7/11/2020,2020,Saunders,89,2,3,0
7/12/2020,2020,Saunders,89,2,0,0
7/13/2020,2020,Saunders,95,2,6,0
7/14/2020,2020,Saunders,97,2,2,0
7/15/2020,2020,Saunders,98,2,1,0
7/16/2020,2020,Saunders,98,2,0,0
7/17/2020,2020,Saunders,99,2,1,0
7/18/2020,2020,Saunders,100,2,1,0
7/19/2020,2020,Saunders,101,2,1,0
7/20/2020,2020,Saunders,103,2,2,0
7/21/2020,2020,Saunders,105,2,2,0
7/22/2020,2020,Saunders,107,2,2,0
7/23/2020,2020,Saunders,108,2,1,0
7/24/2020,2020,Saunders,110,2,2,0
7/25/2020,2020,Saunders,112,2,2,0
7/26/2020,2020,Saunders,115,2,3,0
7/27/2020,2020,Saunders,117,2,2,0
7/28/2020,2020,Saunders,119,2,2,0
7/29/2020,2020,Saunders,122,2,3,0
7/30/2020,2020,Saunders,123,2,1,0
7/31/2020,2020,Saunders,128,2,5,0
8/1/2020,2020,Saunders,128,2,0,0
8/2/2020,2020,Saunders,138,2,10,0
8/3/2020,2020,Saunders,139,2,1,0
8/4/2020,2020,Saunders,142,2,3,0
8/5/2020,2020,Saunders,143,2,1,0
8/6/2020,2020,Saunders,150,2,7,0
8/7/2020,2020,Saunders,153,2,3,0
8/8/2020,2020,Saunders,156,2,3,0
8/9/2020,2020,Saunders,160,2,4,0
8/10/2020,2020,Saunders,161,2,1,0
8/11/2020,2020,Saunders,167,2,6,0
8/12/2020,2020,Saunders,165,2,0,0
8/13/2020,2020,Saunders,170,2,3,0
8/14/2020,2020,Saunders,173,2,3,0
8/15/2020,2020,Saunders,174,2,1,0
8/16/2020,2020,Saunders,177,2,3,0
8/17/2020,2020,Saunders,181,2,4,0
8/18/2020,2020,Saunders,176,2,0,0
8/19/2020,2020,Saunders,185,2,4,0
8/20/2020,2020,Saunders,188,2,3,0
8/21/2020,2020,Saunders,190,2,2,0
8/22/2020,2020,Saunders,189,2,0,0
8/23/2020,2020,Saunders,189,2,0,0
8/24/2020,2020,Saunders,189,2,0,0
8/25/2020,2020,Saunders,196,2,6,0
8/26/2020,2020,Saunders,202,2,6,0
8/27/2020,2020,Saunders,209,2,7,0
8/28/2020,2020,Saunders,214,2,5,0
8/29/2020,2020,Saunders,219,2,5,0
8/30/2020,2020,Saunders,222,2,3,0
8/31/2020,2020,Saunders,226,2,4,0
9/1/2020,2020,Saunders,237,2,11,0
9/2/2020,2020,Saunders,250,2,13,0
9/3/2020,2020,Saunders,255,2,5,0
9/4/2020,2020,Saunders,255,2,0,0
9/5/2020,2020,Saunders,257,2,2,0
9/6/2020,2020,Saunders,259,2,2,0
9/7/2020,2020,Saunders,260,2,1,0
9/8/2020,2020,Saunders,274,2,14,0
9/9/2020,2020,Saunders,290,3,16,1
9/10/2020,2020,Saunders,292,3,2,0
9/11/2020,2020,Saunders,305,3,13,0
9/12/2020,2020,Saunders,312,3,7,0
9/13/2020,2020,Saunders,313,3,1,0
9/14/2020,2020,Saunders,329,3,16,0
9/15/2020,2020,Saunders,348,3,19,0
9/16/2020,2020,Saunders,366,3,18,0
9/17/2020,2020,Saunders,378,3,12,0
9/18/2020,2020,Saunders,387,3,9,0
9/19/2020,2020,Saunders,401,3,14,0
9/20/2020,2020,Saunders,405,3,4,0
9/21/2020,2020,Saunders,413,3,8,0
9/22/2020,2020,Saunders,423,3,10,0
9/23/2020,2020,Saunders,436,3,13,0
9/24/2020,2020,Saunders,446,3,10,0
9/25/2020,2020,Saunders,456,3,10,0
9/26/2020,2020,Saunders,466,3,10,0
9/27/2020,2020,Saunders,469,3,3,0
9/28/2020,2020,Saunders,474,3,5,0
9/29/2020,2020,Saunders,480,3,6,0
9/30/2020,2020,Saunders,489,3,9,0
10/1/2020,2020,Saunders,497,3,8,0
10/2/2020,2020,Saunders,514,3,17,0
10/3/2020,2020,Saunders,522,4,8,1
10/4/2020,2020,Saunders,529,4,7,0
10/5/2020,2020,Saunders,530,4,1,0
10/6/2020,2020,Saunders,536,4,6,0
10/7/2020,2020,Saunders,538,4,2,0
10/8/2020,2020,Saunders,544,4,6,0
10/9/2020,2020,Saunders,544,4,0,0
10/10/2020,2020,Saunders,562,4,18,0
10/11/2020,2020,Saunders,565,4,3,0
10/12/2020,2020,Saunders,569,4,4,0
10/13/2020,2020,Saunders,574,4,5,0
10/14/2020,2020,Saunders,579,4,5,0
10/15/2020,2020,Saunders,586,4,7,0
10/16/2020,2020,Saunders,603,4,17,0
10/17/2020,2020,Saunders,608,4,5,0
10/18/2020,2020,Saunders,611,4,3,0
10/19/2020,2020,Saunders,615,4,4,0
10/20/2020,2020,Saunders,620,4,5,0
10/21/2020,2020,Saunders,626,4,6,0
10/22/2020,2020,Saunders,637,4,11,0
10/23/2020,2020,Saunders,650,4,13,0
10/24/2020,2020,Saunders,656,4,6,0
10/25/2020,2020,Saunders,659,4,3,0
10/26/2020,2020,Saunders,661,4,2,0
10/27/2020,2020,Saunders,668,4,7,0
10/28/2020,2020,Saunders,679,4,11,0
10/29/2020,2020,Saunders,696,4,17,0
10/30/2020,2020,Saunders,710,4,14,0
10/31/2020,2020,Saunders,723,4,13,0
11/1/2020,2020,Saunders,728,4,5,0
11/2/2020,2020,Saunders,730,4,2,0
11/3/2020,2020,Saunders,755,4,25,0
11/4/2020,2020,Saunders,780,4,25,0
11/5/2020,2020,Saunders,797,4,17,0
11/6/2020,2020,Saunders,821,5,24,1
11/7/2020,2020,Saunders,838,5,17,0
11/8/2020,2020,Saunders,850,5,12,0
11/9/2020,2020,Saunders,873,5,23,0
11/10/2020,2020,Saunders,892,5,19,0
11/11/2020,2020,Saunders,919,5,27,0
11/12/2020,2020,Saunders,939,5,20,0
11/13/2020,2020,Saunders,954,6,15,1
11/14/2020,2020,Saunders,973,6,19,0
11/15/2020,2020,Saunders,983,6,10,0
11/16/2020,2020,Saunders,1008,6,25,0
11/17/2020,2020,Saunders,1031,6,23,0
11/18/2020,2020,Saunders,1052,6,21,0
11/19/2020,2020,Saunders,1075,6,23,0
11/20/2020,2020,Saunders,1100,7,25,1
11/21/2020,2020,Saunders,1121,7,21,0
11/22/2020,2020,Saunders,1134,7,13,0
11/23/2020,2020,Saunders,1140,7,6,0
11/24/2020,2020,Saunders,1166,7,26,0
11/25/2020,2020,Saunders,1190,7,24,0
11/26/2020,2020,Saunders,1236,7,46,0
11/27/2020,2020,Saunders,1240,7,4,0
11/28/2020,2020,Saunders,1253,7,13,0
11/29/2020,2020,Saunders,1267,7,14,0
11/30/2020,2020,Saunders,1289,7,22,0
12/1/2020,2020,Saunders,1310,7,21,0
12/2/2020,2020,Saunders,1343,7,33,0
12/3/2020,2020,Saunders,1371,8,28,1
12/4/2020,2020,Saunders,1387,8,16,0
12/5/2020,2020,Saunders,1439,8,52,0
12/6/2020,2020,Saunders,1456,8,17,0
12/7/2020,2020,Saunders,1468,8,12,0
12/8/2020,2020,Saunders,1489,8,21,0
12/9/2020,2020,Saunders,1504,8,15,0
12/10/2020,2020,Saunders,1520,9,16,1
12/11/2020,2020,Saunders,1531,9,11,0
12/12/2020,2020,Saunders,1539,9,8,0
12/13/2020,2020,Saunders,1553,9,14,0
12/14/2020,2020,Saunders,1556,9,3,0
12/15/2020,2020,Saunders,1574,10,18,1
12/16/2020,2020,Saunders,1587,10,13,0
12/17/2020,2020,Saunders,1599,10,12,0
12/18/2020,2020,Saunders,1618,10,19,0
12/19/2020,2020,Saunders,1624,10,6,0
12/20/2020,2020,Saunders,1639,10,15,0
12/21/2020,2020,Saunders,1650,10,11,0
12/22/2020,2020,Saunders,1665,10,15,0
12/23/2020,2020,Saunders,1681,10,16,0
12/24/2020,2020,Saunders,1692,10,11,0
12/25/2020,2020,Saunders,1700,10,8,0
12/26/2020,2020,Saunders,1700,10,0,0
12/27/2020,2020,Saunders,1707,10,7,0
12/28/2020,2020,Saunders,1720,10,13,0
12/29/2020,2020,Saunders,1737,10,17,0
12/30/2020,2020,Saunders,1751,10,14,0
12/31/2020,2020,Saunders,1784,10,33,0
1/1/2021,2021,Saunders,1795,10,11,0
1/2/2021,2021,Saunders,1804,10,9,0
1/3/2021,2021,Saunders,1816,10,12,0
1/4/2021,2021,Saunders,1823,10,7,0
1/5/2021,2021,Saunders,1866,10,43,0
1/6/2021,2021,Saunders,1878,10,12,0
1/7/2021,2021,Saunders,1895,10,17,0
1/8/2021,2021,Saunders,1906,10,11,0
1/9/2021,2021,Saunders,1925,10,19,0
1/10/2021,2021,Saunders,1929,10,4,0
1/11/2021,2021,Saunders,1935,10,6,0
1/12/2021,2021,Saunders,1948,11,13,1
1/13/2021,2021,Saunders,2020,11,72,0
1/14/2021,2021,Saunders,2031,11,11,0
1/15/2021,2021,Saunders,2045,11,14,0
1/16/2021,2021,Saunders,2045,11,0,0
1/17/2021,2021,Saunders,2066,11,21,0
1/18/2021,2021,Saunders,2067,11,1,0
1/19/2021,2021,Saunders,2067,11,0,0
1/20/2021,2021,Saunders,2089,11,22,0
1/21/2021,2021,Saunders,2102,11,13,0
1/22/2021,2021,Saunders,2111,11,9,0
1/23/2021,2021,Saunders,2117,11,6,0
1/24/2021,2021,Saunders,2119,11,2,0
1/25/2021,2021,Saunders,2125,13,6,2
1/26/2021,2021,Saunders,2129,13,4,0
1/27/2021,2021,Saunders,2150,13,21,0
1/28/2021,2021,Saunders,2156,13,6,0
1/29/2021,2021,Saunders,2156,13,0,0
1/30/2021,2021,Saunders,2173,13,17,0
1/31/2021,2021,Saunders,2177,13,4,0
2/1/2021,2021,Saunders,2181,13,4,0
2/2/2021,2021,Saunders,2188,13,7,0
2/3/2021,2021,Saunders,2207,13,19,0
2/4/2021,2021,Saunders,2215,13,8,0
2/5/2021,2021,Saunders,2222,13,7,0
2/6/2021,2021,Saunders,2232,13,10,0
2/7/2021,2021,Saunders,2238,13,6,0
2/8/2021,2021,Saunders,2239,13,1,0
2/9/2021,2021,Saunders,2245,13,6,0
2/10/2021,2021,Saunders,2255,14,10,1
2/11/2021,2021,Saunders,2264,14,9,0
2/12/2021,2021,Saunders,2272,14,8,0
2/13/2021,2021,Saunders,2280,14,8,0
2/14/2021,2021,Saunders,2286,14,6,0
2/15/2021,2021,Saunders,2290,14,4,0
2/16/2021,2021,Saunders,2289,14,0,0
2/17/2021,2021,Saunders,2291,14,1,0
2/18/2021,2021,Saunders,2292,14,1,0
2/19/2021,2021,Saunders,2296,14,4,0
2/20/2021,2021,Saunders,2298,14,2,0
2/21/2021,2021,Saunders,2302,14,4,0
2/22/2021,2021,Saunders,2303,14,1,0
