"","sale_year","sale_month","ZCTA","year_month","variable","value"
"4968",2021,"July","68144",2021-07-01,"Total number of sales",55
"4969",2021,"July","68152",2021-07-01,"Median monthly sale price",221.5
"4970",2021,"July","68152",2021-07-01,"Mean monthly sale price",240.5
"4971",2021,"July","68152",2021-07-01,"Sum of all sales",3367
"4972",2021,"July","68152",2021-07-01,"Total number of sales",14
"4973",2021,"July","68154",2021-07-01,"Median monthly sale price",269.75
"4974",2021,"July","68154",2021-07-01,"Mean monthly sale price",379.5854
"4975",2021,"July","68154",2021-07-01,"Sum of all sales",18220.1
"4976",2021,"July","68154",2021-07-01,"Total number of sales",48
"4977",2021,"July","68164",2021-07-01,"Median monthly sale price",235.2
"4978",2021,"July","68164",2021-07-01,"Mean monthly sale price",260.9716
"4979",2021,"July","68164",2021-07-01,"Sum of all sales",17485.1
"4980",2021,"July","68164",2021-07-01,"Total number of sales",67
"4981",2021,"August","68007",2021-08-01,"Median monthly sale price",310.25
"4982",2021,"August","68007",2021-08-01,"Mean monthly sale price",303.2694
"4983",2021,"August","68007",2021-08-01,"Sum of all sales",25777.9
"4984",2021,"August","68007",2021-08-01,"Total number of sales",85
"4985",2021,"August","68022",2021-08-01,"Median monthly sale price",351.263
"4986",2021,"August","68022",2021-08-01,"Mean monthly sale price",354.43
"4987",2021,"August","68022",2021-08-01,"Sum of all sales",49265.77
"4988",2021,"August","68022",2021-08-01,"Total number of sales",139
"4989",2021,"August","68102",2021-08-01,"Median monthly sale price",285
"4990",2021,"August","68102",2021-08-01,"Mean monthly sale price",371.6
"4991",2021,"August","68102",2021-08-01,"Sum of all sales",3716
"4992",2021,"August","68102",2021-08-01,"Total number of sales",10
"4993",2021,"August","68104",2021-08-01,"Median monthly sale price",178
"4994",2021,"August","68104",2021-08-01,"Mean monthly sale price",194.6232
"4995",2021,"August","68104",2021-08-01,"Sum of all sales",10898.9
"4996",2021,"August","68104",2021-08-01,"Total number of sales",56
"4997",2021,"August","68105",2021-08-01,"Median monthly sale price",181.25
"4998",2021,"August","68105",2021-08-01,"Mean monthly sale price",201.4
"4999",2021,"August","68105",2021-08-01,"Sum of all sales",7250.401
"5000",2021,"August","68105",2021-08-01,"Total number of sales",36
"5001",2021,"August","68106",2021-08-01,"Median monthly sale price",210
"5002",2021,"August","68106",2021-08-01,"Mean monthly sale price",227.106
"5003",2021,"August","68106",2021-08-01,"Sum of all sales",9538.45
"5004",2021,"August","68106",2021-08-01,"Total number of sales",42
"5005",2021,"August","68107",2021-08-01,"Median monthly sale price",148
"5006",2021,"August","68107",2021-08-01,"Mean monthly sale price",150.2254
"5007",2021,"August","68107",2021-08-01,"Sum of all sales",4356.536
"5008",2021,"August","68107",2021-08-01,"Total number of sales",29
"5009",2021,"August","68108",2021-08-01,"Median monthly sale price",165
"5010",2021,"August","68108",2021-08-01,"Mean monthly sale price",197.1765
"5011",2021,"August","68108",2021-08-01,"Sum of all sales",3352
"5012",2021,"August","68108",2021-08-01,"Total number of sales",17
"5013",2021,"August","68110",2021-08-01,"Median monthly sale price",68
"5014",2021,"August","68110",2021-08-01,"Mean monthly sale price",76.43333
"5015",2021,"August","68110",2021-08-01,"Sum of all sales",687.9
"5016",2021,"August","68110",2021-08-01,"Total number of sales",9
"5017",2021,"August","68111",2021-08-01,"Median monthly sale price",110
"5018",2021,"August","68111",2021-08-01,"Mean monthly sale price",112.2581
"5019",2021,"August","68111",2021-08-01,"Sum of all sales",3480
"5020",2021,"August","68111",2021-08-01,"Total number of sales",31
"5021",2021,"August","68112",2021-08-01,"Median monthly sale price",160
"5022",2021,"August","68112",2021-08-01,"Mean monthly sale price",165.9844
"5023",2021,"August","68112",2021-08-01,"Sum of all sales",2655.75
"5024",2021,"August","68112",2021-08-01,"Total number of sales",16
"5025",2021,"August","68114",2021-08-01,"Median monthly sale price",251
"5026",2021,"August","68114",2021-08-01,"Mean monthly sale price",323
"5027",2021,"August","68114",2021-08-01,"Sum of all sales",3230
"5028",2021,"August","68114",2021-08-01,"Total number of sales",10
"5029",2021,"August","68116",2021-08-01,"Median monthly sale price",325
"5030",2021,"August","68116",2021-08-01,"Mean monthly sale price",318.0207
"5031",2021,"August","68116",2021-08-01,"Sum of all sales",23215.51
"5032",2021,"August","68116",2021-08-01,"Total number of sales",73
"5033",2021,"August","68117",2021-08-01,"Median monthly sale price",200
"5034",2021,"August","68117",2021-08-01,"Mean monthly sale price",189.2222
"5035",2021,"August","68117",2021-08-01,"Sum of all sales",1703
"5036",2021,"August","68117",2021-08-01,"Total number of sales",9
"5037",2021,"August","68118",2021-08-01,"Median monthly sale price",312
"5038",2021,"August","68118",2021-08-01,"Mean monthly sale price",358.185
"5039",2021,"August","68118",2021-08-01,"Sum of all sales",7163.7
"5040",2021,"August","68118",2021-08-01,"Total number of sales",20
"5041",2021,"August","68122",2021-08-01,"Median monthly sale price",232
"5042",2021,"August","68122",2021-08-01,"Mean monthly sale price",236.3387
"5043",2021,"August","68122",2021-08-01,"Sum of all sales",9453.549
"5044",2021,"August","68122",2021-08-01,"Total number of sales",40
"5045",2021,"August","68124",2021-08-01,"Median monthly sale price",328
"5046",2021,"August","68124",2021-08-01,"Mean monthly sale price",404.6346
"5047",2021,"August","68124",2021-08-01,"Sum of all sales",13352.94
"5048",2021,"August","68124",2021-08-01,"Total number of sales",33
"5049",2021,"August","68127",2021-08-01,"Median monthly sale price",246.25
"5050",2021,"August","68127",2021-08-01,"Mean monthly sale price",257.0594
"5051",2021,"August","68127",2021-08-01,"Sum of all sales",8225.9
"5052",2021,"August","68127",2021-08-01,"Total number of sales",32
"5053",2021,"August","68130",2021-08-01,"Median monthly sale price",422.45
"5054",2021,"August","68130",2021-08-01,"Mean monthly sale price",409.4969
"5055",2021,"August","68130",2021-08-01,"Sum of all sales",13103.9
"5056",2021,"August","68130",2021-08-01,"Total number of sales",32
"5057",2021,"August","68131",2021-08-01,"Median monthly sale price",195
"5058",2021,"August","68131",2021-08-01,"Mean monthly sale price",248.087
"5059",2021,"August","68131",2021-08-01,"Sum of all sales",5706
"5060",2021,"August","68131",2021-08-01,"Total number of sales",23
"5061",2021,"August","68132",2021-08-01,"Median monthly sale price",287
"5062",2021,"August","68132",2021-08-01,"Mean monthly sale price",316.4722
"5063",2021,"August","68132",2021-08-01,"Sum of all sales",5696.5
"5064",2021,"August","68132",2021-08-01,"Total number of sales",18
"5065",2021,"August","68134",2021-08-01,"Median monthly sale price",201.5
"5066",2021,"August","68134",2021-08-01,"Mean monthly sale price",219.3602
"5067",2021,"August","68134",2021-08-01,"Sum of all sales",10968.01
"5068",2021,"August","68134",2021-08-01,"Total number of sales",50
"5069",2021,"August","68135",2021-08-01,"Median monthly sale price",307
"5070",2021,"August","68135",2021-08-01,"Mean monthly sale price",325.7385
"5071",2021,"August","68135",2021-08-01,"Sum of all sales",22801.69
"5072",2021,"August","68135",2021-08-01,"Total number of sales",70
"5073",2021,"August","68137",2021-08-01,"Median monthly sale price",230
"5074",2021,"August","68137",2021-08-01,"Mean monthly sale price",238.3578
"5075",2021,"August","68137",2021-08-01,"Sum of all sales",12156.25
"5076",2021,"August","68137",2021-08-01,"Total number of sales",51
"5077",2021,"August","68142",2021-08-01,"Median monthly sale price",235
"5078",2021,"August","68142",2021-08-01,"Mean monthly sale price",331.0066
"5079",2021,"August","68142",2021-08-01,"Sum of all sales",5627.112
"5080",2021,"August","68142",2021-08-01,"Total number of sales",17
"5081",2021,"August","68144",2021-08-01,"Median monthly sale price",260
"5082",2021,"August","68144",2021-08-01,"Mean monthly sale price",262.3422
"5083",2021,"August","68144",2021-08-01,"Sum of all sales",11018.37
"5084",2021,"August","68144",2021-08-01,"Total number of sales",42
"5085",2021,"August","68152",2021-08-01,"Median monthly sale price",221
"5086",2021,"August","68152",2021-08-01,"Mean monthly sale price",281.1376
"5087",2021,"August","68152",2021-08-01,"Sum of all sales",4217.064
"5088",2021,"August","68152",2021-08-01,"Total number of sales",15
"5089",2021,"August","68154",2021-08-01,"Median monthly sale price",317
"5090",2021,"August","68154",2021-08-01,"Mean monthly sale price",476.498
"5091",2021,"August","68154",2021-08-01,"Sum of all sales",17630.42
"5092",2021,"August","68154",2021-08-01,"Total number of sales",37
"5093",2021,"August","68164",2021-08-01,"Median monthly sale price",230
"5094",2021,"August","68164",2021-08-01,"Mean monthly sale price",242.7189
"5095",2021,"August","68164",2021-08-01,"Sum of all sales",14805.85
"5096",2021,"August","68164",2021-08-01,"Total number of sales",61
"5097",2021,"September","68007",2021-09-01,"Median monthly sale price",273.844
"5098",2021,"September","68007",2021-09-01,"Mean monthly sale price",281.8894
"5099",2021,"September","68007",2021-09-01,"Sum of all sales",26215.72
"5100",2021,"September","68007",2021-09-01,"Total number of sales",93
"5101",2021,"September","68022",2021-09-01,"Median monthly sale price",375.76
"5102",2021,"September","68022",2021-09-01,"Mean monthly sale price",377.708
"5103",2021,"September","68022",2021-09-01,"Sum of all sales",47968.92
"5104",2021,"September","68022",2021-09-01,"Total number of sales",127
"5105",2021,"September","68102",2021-09-01,"Median monthly sale price",302.5
"5106",2021,"September","68102",2021-09-01,"Mean monthly sale price",341.95
"5107",2021,"September","68102",2021-09-01,"Sum of all sales",3419.5
"5108",2021,"September","68102",2021-09-01,"Total number of sales",10
"5109",2021,"September","68104",2021-09-01,"Median monthly sale price",165
"5110",2021,"September","68104",2021-09-01,"Mean monthly sale price",180.0282
"5111",2021,"September","68104",2021-09-01,"Sum of all sales",13142.06
"5112",2021,"September","68104",2021-09-01,"Total number of sales",73
"5113",2021,"September","68105",2021-09-01,"Median monthly sale price",180
"5114",2021,"September","68105",2021-09-01,"Mean monthly sale price",197.013
"5115",2021,"September","68105",2021-09-01,"Sum of all sales",5319.35
"5116",2021,"September","68105",2021-09-01,"Total number of sales",27
"5117",2021,"September","68106",2021-09-01,"Median monthly sale price",222.5
"5118",2021,"September","68106",2021-09-01,"Mean monthly sale price",252.6072
"5119",2021,"September","68106",2021-09-01,"Sum of all sales",6567.788
"5120",2021,"September","68106",2021-09-01,"Total number of sales",26
"5121",2021,"September","68107",2021-09-01,"Median monthly sale price",150.75
"5122",2021,"September","68107",2021-09-01,"Mean monthly sale price",148.3529
"5123",2021,"September","68107",2021-09-01,"Sum of all sales",5044
"5124",2021,"September","68107",2021-09-01,"Total number of sales",34
"5125",2021,"September","68108",2021-09-01,"Median monthly sale price",166
"5126",2021,"September","68108",2021-09-01,"Mean monthly sale price",182.85
"5127",2021,"September","68108",2021-09-01,"Sum of all sales",1645.65
"5128",2021,"September","68108",2021-09-01,"Total number of sales",9
"5129",2021,"September","68110",2021-09-01,"Median monthly sale price",87.5
"5130",2021,"September","68110",2021-09-01,"Mean monthly sale price",90.61667
"5131",2021,"September","68110",2021-09-01,"Sum of all sales",543.7
"5132",2021,"September","68110",2021-09-01,"Total number of sales",6
"5133",2021,"September","68111",2021-09-01,"Median monthly sale price",132
"5134",2021,"September","68111",2021-09-01,"Mean monthly sale price",120.9643
"5135",2021,"September","68111",2021-09-01,"Sum of all sales",3387
"5136",2021,"September","68111",2021-09-01,"Total number of sales",28
"5137",2021,"September","68112",2021-09-01,"Median monthly sale price",168
"5138",2021,"September","68112",2021-09-01,"Mean monthly sale price",175.1933
"5139",2021,"September","68112",2021-09-01,"Sum of all sales",2627.9
"5140",2021,"September","68112",2021-09-01,"Total number of sales",15
"5141",2021,"September","68114",2021-09-01,"Median monthly sale price",200
"5142",2021,"September","68114",2021-09-01,"Mean monthly sale price",238.758
"5143",2021,"September","68114",2021-09-01,"Sum of all sales",4536.402
"5144",2021,"September","68114",2021-09-01,"Total number of sales",19
"5145",2021,"September","68116",2021-09-01,"Median monthly sale price",310
"5146",2021,"September","68116",2021-09-01,"Mean monthly sale price",308.0308
"5147",2021,"September","68116",2021-09-01,"Sum of all sales",23718.38
"5148",2021,"September","68116",2021-09-01,"Total number of sales",77
"5149",2021,"September","68117",2021-09-01,"Median monthly sale price",186.5
"5150",2021,"September","68117",2021-09-01,"Mean monthly sale price",185
"5151",2021,"September","68117",2021-09-01,"Sum of all sales",2220
"5152",2021,"September","68117",2021-09-01,"Total number of sales",12
"5153",2021,"September","68118",2021-09-01,"Median monthly sale price",297.5
"5154",2021,"September","68118",2021-09-01,"Mean monthly sale price",348.32
"5155",2021,"September","68118",2021-09-01,"Sum of all sales",6966.4
"5156",2021,"September","68118",2021-09-01,"Total number of sales",20
"5157",2021,"September","68122",2021-09-01,"Median monthly sale price",232.4305
"5158",2021,"September","68122",2021-09-01,"Mean monthly sale price",236.3407
"5159",2021,"September","68122",2021-09-01,"Sum of all sales",9453.627
"5160",2021,"September","68122",2021-09-01,"Total number of sales",40
"5161",2021,"September","68124",2021-09-01,"Median monthly sale price",273
"5162",2021,"September","68124",2021-09-01,"Mean monthly sale price",356.9083
"5163",2021,"September","68124",2021-09-01,"Sum of all sales",8565.8
"5164",2021,"September","68124",2021-09-01,"Total number of sales",24
"5165",2021,"September","68127",2021-09-01,"Median monthly sale price",235
"5166",2021,"September","68127",2021-09-01,"Mean monthly sale price",242.4565
"5167",2021,"September","68127",2021-09-01,"Sum of all sales",5576.5
"5168",2021,"September","68127",2021-09-01,"Total number of sales",23
"5169",2021,"September","68130",2021-09-01,"Median monthly sale price",360
"5170",2021,"September","68130",2021-09-01,"Mean monthly sale price",446.6572
"5171",2021,"September","68130",2021-09-01,"Sum of all sales",20992.89
"5172",2021,"September","68130",2021-09-01,"Total number of sales",47
"5173",2021,"September","68131",2021-09-01,"Median monthly sale price",175.5
"5174",2021,"September","68131",2021-09-01,"Mean monthly sale price",190.9506
"5175",2021,"September","68131",2021-09-01,"Sum of all sales",3246.16
"5176",2021,"September","68131",2021-09-01,"Total number of sales",17
"5177",2021,"September","68132",2021-09-01,"Median monthly sale price",330
"5178",2021,"September","68132",2021-09-01,"Mean monthly sale price",362.3619
"5179",2021,"September","68132",2021-09-01,"Sum of all sales",7247.238
"5180",2021,"September","68132",2021-09-01,"Total number of sales",20
"5181",2021,"September","68134",2021-09-01,"Median monthly sale price",223.5
"5182",2021,"September","68134",2021-09-01,"Mean monthly sale price",221.6917
"5183",2021,"September","68134",2021-09-01,"Sum of all sales",7980.9
"5184",2021,"September","68134",2021-09-01,"Total number of sales",36
"5185",2021,"September","68135",2021-09-01,"Median monthly sale price",345
"5186",2021,"September","68135",2021-09-01,"Mean monthly sale price",337.734
"5187",2021,"September","68135",2021-09-01,"Sum of all sales",19926.31
"5188",2021,"September","68135",2021-09-01,"Total number of sales",59
"5189",2021,"September","68137",2021-09-01,"Median monthly sale price",225
"5190",2021,"September","68137",2021-09-01,"Mean monthly sale price",244.6321
"5191",2021,"September","68137",2021-09-01,"Sum of all sales",6849.7
"5192",2021,"September","68137",2021-09-01,"Total number of sales",28
"5193",2021,"September","68142",2021-09-01,"Median monthly sale price",399.743
"5194",2021,"September","68142",2021-09-01,"Mean monthly sale price",391.1621
"5195",2021,"September","68142",2021-09-01,"Sum of all sales",3911.621
"5196",2021,"September","68142",2021-09-01,"Total number of sales",10
"5197",2021,"September","68144",2021-09-01,"Median monthly sale price",225
"5198",2021,"September","68144",2021-09-01,"Mean monthly sale price",249.054
"5199",2021,"September","68144",2021-09-01,"Sum of all sales",9214.999
"5200",2021,"September","68144",2021-09-01,"Total number of sales",37
"5201",2021,"September","68152",2021-09-01,"Median monthly sale price",201
"5202",2021,"September","68152",2021-09-01,"Mean monthly sale price",244.4286
"5203",2021,"September","68152",2021-09-01,"Sum of all sales",1711
"5204",2021,"September","68152",2021-09-01,"Total number of sales",7
"5205",2021,"September","68154",2021-09-01,"Median monthly sale price",293.5
"5206",2021,"September","68154",2021-09-01,"Mean monthly sale price",340.8676
"5207",2021,"September","68154",2021-09-01,"Sum of all sales",11589.5
"5208",2021,"September","68154",2021-09-01,"Total number of sales",34
"5209",2021,"September","68164",2021-09-01,"Median monthly sale price",225
"5210",2021,"September","68164",2021-09-01,"Mean monthly sale price",250.2667
"5211",2021,"September","68164",2021-09-01,"Sum of all sales",11262
"5212",2021,"September","68164",2021-09-01,"Total number of sales",45
"5213",2021,"October","68007",2021-10-01,"Median monthly sale price",335
"5214",2021,"October","68007",2021-10-01,"Mean monthly sale price",349.7847
"5215",2021,"October","68007",2021-10-01,"Sum of all sales",28332.56
"5216",2021,"October","68007",2021-10-01,"Total number of sales",81
"5217",2021,"October","68022",2021-10-01,"Median monthly sale price",375.8035
"5218",2021,"October","68022",2021-10-01,"Mean monthly sale price",377.2716
"5219",2021,"October","68022",2021-10-01,"Sum of all sales",48290.76
"5220",2021,"October","68022",2021-10-01,"Total number of sales",128
"5221",2021,"October","68102",2021-10-01,"Median monthly sale price",175
"5222",2021,"October","68102",2021-10-01,"Mean monthly sale price",207.2438
"5223",2021,"October","68102",2021-10-01,"Sum of all sales",1657.95
"5224",2021,"October","68102",2021-10-01,"Total number of sales",8
"5225",2021,"October","68104",2021-10-01,"Median monthly sale price",170
"5226",2021,"October","68104",2021-10-01,"Mean monthly sale price",190.9329
"5227",2021,"October","68104",2021-10-01,"Sum of all sales",13365.3
"5228",2021,"October","68104",2021-10-01,"Total number of sales",70
"5229",2021,"October","68105",2021-10-01,"Median monthly sale price",180
"5230",2021,"October","68105",2021-10-01,"Mean monthly sale price",181.4522
"5231",2021,"October","68105",2021-10-01,"Sum of all sales",4173.4
"5232",2021,"October","68105",2021-10-01,"Total number of sales",23
"5233",2021,"October","68106",2021-10-01,"Median monthly sale price",220
"5234",2021,"October","68106",2021-10-01,"Mean monthly sale price",220.4917
"5235",2021,"October","68106",2021-10-01,"Sum of all sales",6835.244
"5236",2021,"October","68106",2021-10-01,"Total number of sales",31
"5237",2021,"October","68107",2021-10-01,"Median monthly sale price",163
"5238",2021,"October","68107",2021-10-01,"Mean monthly sale price",165.8167
"5239",2021,"October","68107",2021-10-01,"Sum of all sales",3482.15
"5240",2021,"October","68107",2021-10-01,"Total number of sales",21
"5241",2021,"October","68108",2021-10-01,"Median monthly sale price",160
"5242",2021,"October","68108",2021-10-01,"Mean monthly sale price",156.7692
"5243",2021,"October","68108",2021-10-01,"Sum of all sales",2038
"5244",2021,"October","68108",2021-10-01,"Total number of sales",13
"5245",2021,"October","68110",2021-10-01,"Median monthly sale price",125
"5246",2021,"October","68110",2021-10-01,"Mean monthly sale price",110.76
"5247",2021,"October","68110",2021-10-01,"Sum of all sales",553.8
"5248",2021,"October","68110",2021-10-01,"Total number of sales",5
"5249",2021,"October","68111",2021-10-01,"Median monthly sale price",109
"5250",2021,"October","68111",2021-10-01,"Mean monthly sale price",102.4591
"5251",2021,"October","68111",2021-10-01,"Sum of all sales",2254.1
"5252",2021,"October","68111",2021-10-01,"Total number of sales",22
"5253",2021,"October","68112",2021-10-01,"Median monthly sale price",145
"5254",2021,"October","68112",2021-10-01,"Mean monthly sale price",183.1461
"5255",2021,"October","68112",2021-10-01,"Sum of all sales",1282.023
"5256",2021,"October","68112",2021-10-01,"Total number of sales",7
"5257",2021,"October","68114",2021-10-01,"Median monthly sale price",215
"5258",2021,"October","68114",2021-10-01,"Mean monthly sale price",350.3095
"5259",2021,"October","68114",2021-10-01,"Sum of all sales",7356.5
"5260",2021,"October","68114",2021-10-01,"Total number of sales",21
"5261",2021,"October","68116",2021-10-01,"Median monthly sale price",306.25
"5262",2021,"October","68116",2021-10-01,"Mean monthly sale price",317.4583
"5263",2021,"October","68116",2021-10-01,"Sum of all sales",19682.42
"5264",2021,"October","68116",2021-10-01,"Total number of sales",62
"5265",2021,"October","68117",2021-10-01,"Median monthly sale price",161
"5266",2021,"October","68117",2021-10-01,"Mean monthly sale price",169.0769
"5267",2021,"October","68117",2021-10-01,"Sum of all sales",2198
"5268",2021,"October","68117",2021-10-01,"Total number of sales",13
"5269",2021,"October","68118",2021-10-01,"Median monthly sale price",333.5
"5270",2021,"October","68118",2021-10-01,"Mean monthly sale price",386.3208
"5271",2021,"October","68118",2021-10-01,"Sum of all sales",6953.775
"5272",2021,"October","68118",2021-10-01,"Total number of sales",18
"5273",2021,"October","68122",2021-10-01,"Median monthly sale price",232.5
"5274",2021,"October","68122",2021-10-01,"Mean monthly sale price",238.9441
"5275",2021,"October","68122",2021-10-01,"Sum of all sales",5973.602
"5276",2021,"October","68122",2021-10-01,"Total number of sales",25
"5277",2021,"October","68124",2021-10-01,"Median monthly sale price",219.1
"5278",2021,"October","68124",2021-10-01,"Mean monthly sale price",333.0079
"5279",2021,"October","68124",2021-10-01,"Sum of all sales",6327.15
"5280",2021,"October","68124",2021-10-01,"Total number of sales",19
"5281",2021,"October","68127",2021-10-01,"Median monthly sale price",228.7
"5282",2021,"October","68127",2021-10-01,"Mean monthly sale price",244.6813
"5283",2021,"October","68127",2021-10-01,"Sum of all sales",3914.9
"5284",2021,"October","68127",2021-10-01,"Total number of sales",16
"5285",2021,"October","68130",2021-10-01,"Median monthly sale price",415.4
"5286",2021,"October","68130",2021-10-01,"Mean monthly sale price",525.2367
"5287",2021,"October","68130",2021-10-01,"Sum of all sales",15757.1
"5288",2021,"October","68130",2021-10-01,"Total number of sales",30
"5289",2021,"October","68131",2021-10-01,"Median monthly sale price",165.5
"5290",2021,"October","68131",2021-10-01,"Mean monthly sale price",185.9037
"5291",2021,"October","68131",2021-10-01,"Sum of all sales",5019.4
"5292",2021,"October","68131",2021-10-01,"Total number of sales",27
"5293",2021,"October","68132",2021-10-01,"Median monthly sale price",235
"5294",2021,"October","68132",2021-10-01,"Mean monthly sale price",255.0676
"5295",2021,"October","68132",2021-10-01,"Sum of all sales",4336.15
"5296",2021,"October","68132",2021-10-01,"Total number of sales",17
"5297",2021,"October","68134",2021-10-01,"Median monthly sale price",209
"5298",2021,"October","68134",2021-10-01,"Mean monthly sale price",217.9348
"5299",2021,"October","68134",2021-10-01,"Sum of all sales",9153.26
"5300",2021,"October","68134",2021-10-01,"Total number of sales",42
"5301",2021,"October","68135",2021-10-01,"Median monthly sale price",265.5
"5302",2021,"October","68135",2021-10-01,"Mean monthly sale price",312.5759
"5303",2021,"October","68135",2021-10-01,"Sum of all sales",19379.71
"5304",2021,"October","68135",2021-10-01,"Total number of sales",62
"5305",2021,"October","68137",2021-10-01,"Median monthly sale price",241
"5306",2021,"October","68137",2021-10-01,"Mean monthly sale price",249.6737
"5307",2021,"October","68137",2021-10-01,"Sum of all sales",9237.927
"5308",2021,"October","68137",2021-10-01,"Total number of sales",37
"5309",2021,"October","68142",2021-10-01,"Median monthly sale price",265
"5310",2021,"October","68142",2021-10-01,"Mean monthly sale price",294.2864
"5311",2021,"October","68142",2021-10-01,"Sum of all sales",3825.723
"5312",2021,"October","68142",2021-10-01,"Total number of sales",13
"5313",2021,"October","68144",2021-10-01,"Median monthly sale price",250
"5314",2021,"October","68144",2021-10-01,"Mean monthly sale price",277.6129
"5315",2021,"October","68144",2021-10-01,"Sum of all sales",10826.9
"5316",2021,"October","68144",2021-10-01,"Total number of sales",39
"5317",2021,"October","68152",2021-10-01,"Median monthly sale price",267
"5318",2021,"October","68152",2021-10-01,"Mean monthly sale price",267.7857
"5319",2021,"October","68152",2021-10-01,"Sum of all sales",1874.5
"5320",2021,"October","68152",2021-10-01,"Total number of sales",7
"5321",2021,"October","68154",2021-10-01,"Median monthly sale price",284.45
"5322",2021,"October","68154",2021-10-01,"Mean monthly sale price",319.7974
"5323",2021,"October","68154",2021-10-01,"Sum of all sales",11512.7
"5324",2021,"October","68154",2021-10-01,"Total number of sales",36
"5325",2021,"October","68164",2021-10-01,"Median monthly sale price",228
"5326",2021,"October","68164",2021-10-01,"Mean monthly sale price",259.0791
"5327",2021,"October","68164",2021-10-01,"Sum of all sales",11140.4
"5328",2021,"October","68164",2021-10-01,"Total number of sales",43
"5329",2021,"November","68007",2021-11-01,"Median monthly sale price",325.115
"5330",2021,"November","68007",2021-11-01,"Mean monthly sale price",310.013
"5331",2021,"November","68007",2021-11-01,"Sum of all sales",19530.82
"5332",2021,"November","68007",2021-11-01,"Total number of sales",63
"5333",2021,"November","68022",2021-11-01,"Median monthly sale price",325.139
"5334",2021,"November","68022",2021-11-01,"Mean monthly sale price",342.9051
"5335",2021,"November","68022",2021-11-01,"Sum of all sales",52121.57
"5336",2021,"November","68022",2021-11-01,"Total number of sales",152
"5337",2021,"November","68102",2021-11-01,"Median monthly sale price",389
"5338",2021,"November","68102",2021-11-01,"Mean monthly sale price",398.75
"5339",2021,"November","68102",2021-11-01,"Sum of all sales",3190
"5340",2021,"November","68102",2021-11-01,"Total number of sales",8
"5341",2021,"November","68104",2021-11-01,"Median monthly sale price",168.25
"5342",2021,"November","68104",2021-11-01,"Mean monthly sale price",175.538
"5343",2021,"November","68104",2021-11-01,"Sum of all sales",8776.9
"5344",2021,"November","68104",2021-11-01,"Total number of sales",50
"5345",2021,"November","68105",2021-11-01,"Median monthly sale price",206
"5346",2021,"November","68105",2021-11-01,"Mean monthly sale price",220.619
"5347",2021,"November","68105",2021-11-01,"Sum of all sales",4633
"5348",2021,"November","68105",2021-11-01,"Total number of sales",21
"5349",2021,"November","68106",2021-11-01,"Median monthly sale price",202.5
"5350",2021,"November","68106",2021-11-01,"Mean monthly sale price",208.0423
"5351",2021,"November","68106",2021-11-01,"Sum of all sales",5409.1
"5352",2021,"November","68106",2021-11-01,"Total number of sales",26
"5353",2021,"November","68107",2021-11-01,"Median monthly sale price",157.5
"5354",2021,"November","68107",2021-11-01,"Mean monthly sale price",148.6045
"5355",2021,"November","68107",2021-11-01,"Sum of all sales",3269.3
"5356",2021,"November","68107",2021-11-01,"Total number of sales",22
"5357",2021,"November","68108",2021-11-01,"Median monthly sale price",155
"5358",2021,"November","68108",2021-11-01,"Mean monthly sale price",234.4333
"5359",2021,"November","68108",2021-11-01,"Sum of all sales",3516.5
"5360",2021,"November","68108",2021-11-01,"Total number of sales",15
"5361",2021,"November","68110",2021-11-01,"Median monthly sale price",106.5
"5362",2021,"November","68110",2021-11-01,"Mean monthly sale price",111.8167
"5363",2021,"November","68110",2021-11-01,"Sum of all sales",670.9
"5364",2021,"November","68110",2021-11-01,"Total number of sales",6
"5365",2021,"November","68111",2021-11-01,"Median monthly sale price",120
"5366",2021,"November","68111",2021-11-01,"Mean monthly sale price",123.7233
"5367",2021,"November","68111",2021-11-01,"Sum of all sales",1855.85
"5368",2021,"November","68111",2021-11-01,"Total number of sales",15
"5369",2021,"November","68112",2021-11-01,"Median monthly sale price",148
"5370",2021,"November","68112",2021-11-01,"Mean monthly sale price",187.6167
"5371",2021,"November","68112",2021-11-01,"Sum of all sales",1688.55
"5372",2021,"November","68112",2021-11-01,"Total number of sales",9
"5373",2021,"November","68114",2021-11-01,"Median monthly sale price",218.5
"5374",2021,"November","68114",2021-11-01,"Mean monthly sale price",293.9808
"5375",2021,"November","68114",2021-11-01,"Sum of all sales",7643.5
"5376",2021,"November","68114",2021-11-01,"Total number of sales",26
"5377",2021,"November","68116",2021-11-01,"Median monthly sale price",323.265
"5378",2021,"November","68116",2021-11-01,"Mean monthly sale price",334.8719
"5379",2021,"November","68116",2021-11-01,"Sum of all sales",27459.49
"5380",2021,"November","68116",2021-11-01,"Total number of sales",82
"5381",2021,"November","68117",2021-11-01,"Median monthly sale price",180
"5382",2021,"November","68117",2021-11-01,"Mean monthly sale price",186.4
"5383",2021,"November","68117",2021-11-01,"Sum of all sales",932
"5384",2021,"November","68117",2021-11-01,"Total number of sales",5
"5385",2021,"November","68118",2021-11-01,"Median monthly sale price",302.175
"5386",2021,"November","68118",2021-11-01,"Mean monthly sale price",312.7635
"5387",2021,"November","68118",2021-11-01,"Sum of all sales",4065.925
"5388",2021,"November","68118",2021-11-01,"Total number of sales",13
"5389",2021,"November","68122",2021-11-01,"Median monthly sale price",232.4
